fetched_at,VERSION_DATETIME,INTERVAL_DATETIME,REGIONID,POWERMEAN,POWERPOE50,POWERPOELOW,POWERPOEHIGH,LASTCHANGED
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 01:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 02:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 02:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 03:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 03:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 04:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 04:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 05:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 05:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 06:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 06:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 07:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 07:30:00,SA1,0,0,0,7.401,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 08:00:00,SA1,75.009,81.18,49.099,89.001,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 08:30:00,SA1,218.121,236.78,133.704,262.576,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 09:00:00,SA1,392.92,428.303,235.792,480.48,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 09:30:00,SA1,574.973,627.578,345.838,706.29,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 10:00:00,SA1,751.691,820.982,450.706,919.62,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 10:30:00,SA1,908.299,993.069,546.602,1107.29,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 11:00:00,SA1,1037.626,1133.1,636.106,1264.765,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 11:30:00,SA1,1139.234,1242.636,693.033,1384.793,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 12:00:00,SA1,1212.081,1321.336,760.786,1470.933,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 12:30:00,SA1,1252.514,1364.477,822.763,1528.713,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 13:00:00,SA1,1259.123,1372.03,827.685,1536.284,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 13:30:00,SA1,1248.269,1360.462,821.931,1525.031,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 14:00:00,SA1,1213.374,1319.804,795.932,1485.141,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 14:30:00,SA1,1150.425,1250.434,743.384,1407.436,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 15:00:00,SA1,1059.359,1152.851,689.269,1298.123,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 15:30:00,SA1,943.065,1024.234,627.399,1154.37,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 16:00:00,SA1,792.479,858.733,527.82,979.683,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 16:30:00,SA1,619.885,672.46,411.878,774.22,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 17:00:00,SA1,436.443,473.881,295.08,536.267,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 17:30:00,SA1,255.526,277.313,176.1,308.922,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 18:00:00,SA1,96.022,104.111,66.69,115.008,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 18:30:00,SA1,0,0,0,1.938,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 19:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 19:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 20:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 20:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 21:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 21:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 22:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 22:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 23:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/28 23:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 00:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 00:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 01:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 01:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 02:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 02:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 03:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 03:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 04:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 04:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 05:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 05:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 06:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 06:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 07:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 07:30:00,SA1,0,0,0,8.375,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 08:00:00,SA1,75.981,79.987,47.176,91.372,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 08:30:00,SA1,219.961,232.793,135.143,269.469,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 09:00:00,SA1,395.634,418.886,252.64,498.918,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 09:30:00,SA1,580.668,611.455,369.468,738.891,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 10:00:00,SA1,758.934,803.014,491.712,955.116,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 10:30:00,SA1,917.656,972.646,606.817,1140.962,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 11:00:00,SA1,1052.432,1119.515,701.969,1295.948,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 11:30:00,SA1,1162.317,1239.302,787.945,1420.319,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 12:00:00,SA1,1243.184,1332.341,848.115,1509.553,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 12:30:00,SA1,1293.611,1390.584,884.704,1564.899,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 13:00:00,SA1,1311.23,1410.233,890.117,1587.635,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 13:30:00,SA1,1301.732,1400.179,889.967,1573.607,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 14:00:00,SA1,1269.195,1366.472,868.666,1538.249,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 14:30:00,SA1,1210.319,1296.381,815.945,1468.125,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 15:00:00,SA1,1120.399,1195.388,733.227,1362.724,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 15:30:00,SA1,1003.59,1066.343,644.308,1215.553,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 16:00:00,SA1,852.67,904.625,540.609,1034.847,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 16:30:00,SA1,670.753,709.954,416.498,816.882,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 17:00:00,SA1,472.813,502.794,296.386,572.815,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 17:30:00,SA1,280.488,299.346,180.679,337.168,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 18:00:00,SA1,111.927,120.073,75.788,132.895,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 18:30:00,SA1,0,1.886,0,14.641,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 19:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 19:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 20:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 20:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 21:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 21:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 22:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 22:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 23:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/29 23:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 00:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 00:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 01:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 01:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 02:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 02:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 03:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 03:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 04:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 04:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 05:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 05:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 06:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 06:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 07:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 07:30:00,SA1,0,3.585,0,11.994,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 08:00:00,SA1,95.797,103.408,61.506,111.794,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 08:30:00,SA1,266.705,287.377,171.294,313.215,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 09:00:00,SA1,465.41,495.59,295.189,554.167,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 09:30:00,SA1,670.348,715.463,417.176,806.604,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 10:00:00,SA1,860.897,921.377,540.689,1029.417,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 10:30:00,SA1,1020.806,1091.836,646.176,1217.276,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 11:00:00,SA1,1154.078,1235.811,735.363,1376.288,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 11:30:00,SA1,1257.798,1351.314,801.755,1494.451,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 12:00:00,SA1,1331.069,1428.374,849.521,1572.76,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 12:30:00,SA1,1371.017,1471.788,874.602,1620.928,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 13:00:00,SA1,1380.404,1476.201,878.738,1627.308,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 13:30:00,SA1,1369.988,1461.781,869.508,1617.685,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 14:00:00,SA1,1338.603,1427.74,852.602,1576.091,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 14:30:00,SA1,1279.962,1362.704,814.097,1507.031,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 15:00:00,SA1,1189.298,1271.56,763.117,1402.777,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 15:30:00,SA1,1069.034,1140.308,686.607,1265.947,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 16:00:00,SA1,913.334,967.3,585.867,1089.522,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 16:30:00,SA1,725.604,767.415,467.631,866.197,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 17:00:00,SA1,516.054,547.624,339.795,612.615,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 17:30:00,SA1,310.181,331.519,211.41,364.495,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 18:00:00,SA1,124.136,133.25,88.147,145.088,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 18:30:00,SA1,0,2.345,0,2.458,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 19:00:00,SA1,0,0.032,0,0.11,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 19:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 20:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 20:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 21:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 21:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 22:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 22:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 23:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/30 23:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 00:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 00:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 01:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 01:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 02:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 02:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 03:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 03:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 04:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 04:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 05:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 05:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 06:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 06:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 07:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 07:30:00,SA1,0,0,0,19.03,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 08:00:00,SA1,86.261,86.541,42.675,105.364,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 08:30:00,SA1,251.252,254.845,129.068,304.769,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 09:00:00,SA1,439.767,450.635,227.986,543.849,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 09:30:00,SA1,627.765,650.488,328.997,786.769,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 10:00:00,SA1,869.079,856.696,454.132,1022.764,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 10:30:00,SA1,1033.396,1020.543,547.76,1213.602,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 11:00:00,SA1,1175.969,1165.357,638.474,1379.898,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 11:30:00,SA1,1289.51,1289.507,702.955,1516.41,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 12:00:00,SA1,1371.634,1378.071,741.956,1604.653,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 12:30:00,SA1,1425.917,1442.648,792.885,1694.58,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 13:00:00,SA1,1446.388,1468.659,819.555,1721.245,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 13:30:00,SA1,1439.477,1461.346,815.792,1712.624,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 14:00:00,SA1,1400.796,1427.127,796.272,1668.666,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 14:30:00,SA1,1340.82,1367.186,764.961,1597.556,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 15:00:00,SA1,1247.182,1274.152,744.871,1489.358,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 15:30:00,SA1,1117.061,1140.67,666.237,1339.427,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 16:00:00,SA1,958.027,980.351,572.696,1149.794,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 16:30:00,SA1,759.718,783.101,451.439,911.948,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 17:00:00,SA1,532.267,555.827,321.507,638.824,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 17:30:00,SA1,313.772,330.233,195.656,375.134,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 18:00:00,SA1,120.405,127.181,74.612,143.85,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 18:30:00,SA1,0,23.544,5.373,23.544,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 19:00:00,SA1,0,0.34,0.074,0.34,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 19:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 20:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 20:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 21:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 21:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 22:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 22:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 23:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/08/31 23:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/09/01 00:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/09/01 00:30:00,SA1,0,0,0,0,2026/08/24 09:21:59
2026-08-23T23:40:54.662Z,2026/08/24 09:30:00,2026/09/01 01:00:00,SA1,0,0,0,0,2026/08/24 09:21:59
